663508800,D,23,0.4078040991990475,0.5694888635796478,-0.407707007846499,0.5857928359583801,8.780697319447072e-07,00000000
663508801,D,23,0.4075763754169168,0.5698145357542569,-0.4079301263243745,0.5854792098264581,8.780697250662239e-07,00000000
663508802,D,23,0.4073484895501328,0.5701400614831791,-0.4081530657453745,0.5851654409527419,8.780697250662239e-07,00000000
663508803,D,23,0.4071204355909119,0.5704653448491241,-0.4083758877025949,0.5848515843363298,8.780697255429222e-07,00000000
663508804,D,23,0.406892421495216,0.5707904497815244,-0.4085987640797992,0.5845373124748926,8.780697278804252e-07,00000000
663508805,D,23,0.4066642952632632,0.571115242706669,-0.4088215257192279,0.5842229800635157,8.780697278804252e-07,00000000
663508806,D,23,0.4064358169223456,0.5714397467099848,-0.4090442146959497,0.583908702715649,8.780697262213886e-07,00000000
663508807,D,23,0.4062070780041479,0.5717641273121895,-0.4092667916299736,0.5835942818860861,8.780697262213886e-07,00000000
663508808,D,23,0.4059782486757041,0.5720886396232456,-0.4094890518789526,0.5832794924445195,8.780697257351728e-07,00000000
663508809,D,23,0.4057495013569483,0.572413131998157,-0.4097110534332479,0.5829643223389102,8.780697248937402e-07,00000000
663508810,D,23,0.4055203861515932,0.5727372889609156,-0.4099330945426482,0.582649184509991,8.780697238523566e-07,00000000
663508811,D,23,0.4052911432011004,0.5730613014835303,-0.4101549978333212,0.5823338489858579,8.780697238523566e-07,00000000
663508812,D,23,0.4050618877370699,0.5733852805034227,-0.4103768086479693,0.5820180944538887,8.780697232093307e-07,00000000
663508813,D,23,0.4048323179977372,0.5737091418451699,-0.4105984369373579,0.5817022763547305,8.780697254239022e-07,00000000
663508814,D,23,0.4046025716397876,0.5740329377466065,-0.4108198492882593,0.5813862717283871,8.780697269076507e-07,00000000
663508815,D,23,0.4043727637624129,0.5743564964249341,-0.4110413436367421,0.5810699586670578,8.780697269076507e-07,00000000
663508816,D,23,0.4041428484401122,0.5746796943091956,-0.4112627903727009,0.5807535829834468,8.780697308200523e-07,00000000
663508817,D,23,0.4039127052004782,0.575002599438185,-0.4114840243866038,0.5804372790128146,8.780697308200523e-07,00000000
663508818,D,23,0.4036825397912563,0.5753255378593649,-0.4117049358270534,0.5801206583229771,8.780697259718599e-07,00000000
663508819,D,23,0.4034521125019147,0.5756482549608553,-0.4119259034991751,0.5798038714490134,8.780697274124065e-07,00000000
663508820,D,23,0.4032214451636164,0.5759707103814519,-0.412146801090303,0.5794870328005011,8.780697274124065e-07,00000000
663508821,D,23,0.4029909861368388,0.5762930613487212,-0.412367326559637,0.5791698891432613,8.780697255833207e-07,00000000
663508822,D,23,0.4027604033366942,0.5766152683498829,-0.4125879122595985,0.5788524030970819,8.780697319194893e-07,00000000
663508823,D,23,0.4025296582782971,0.5769373685381999,-0.4128082782897459,0.5785347632220585,8.780697319194893e-07,00000000
663508824,D,23,0.4022989049441813,0.5772591463660819,-0.4130285380581472,0.5782169970692522,8.780697273062885e-07,00000000
663508825,D,23,0.4020679976916105,0.5775806147757474,-0.4132487800254641,0.5778991299865344,8.780697280869675e-07,00000000
663508826,D,23,0.4018369954865491,0.5779020801614244,-0.4134688454288973,0.5775809283730116,8.780697304062907e-07,00000000
663508827,D,23,0.4016057841476861,0.5782233493128331,-0.4136888416307634,0.5772625872544714,8.780697304062907e-07,00000000
663508828,D,23,0.4013744111558459,0.5785443487208737,-0.413908703609059,0.5769441945609922,8.780697274423904e-07,00000000
663508829,D,23,0.4011429859818798,0.5788651133079421,-0.4141283524241373,0.5766256958703641,8.780697302038771e-07,00000000
663508830,D,23,0.4009114316175345,0.5791856056120077,-0.4143478715484118,0.5763071226856027,8.780697302038771e-07,00000000
663508831,D,23,0.4006798887189464,0.5795059618966996,-0.4145673442379532,0.5759881803739373,8.780697262672222e-07,00000000
663508832,D,23,0.4004483464772645,0.5798262992299368,-0.4147865291564623,0.5756689324004471,8.780697262672222e-07,00000000
663508833,D,23,0.400216473157729,0.58014641703286,-0.4150058224866659,0.5753495258497793,8.780697244479326e-07,00000000
663508834,D,23,0.39998432212531,0.5804664926827972,-0.4152249255094412,0.5750299592059327,8.780697317139577e-07,00000000
663508835,D,23,0.3997519530139739,0.5807863811844581,-0.4154436508617884,0.5747104735992853,8.780697317139577e-07,00000000
663508836,D,23,0.3995196826673806,0.5811060485825262,-0.415662168752954,0.5743907597836357,8.780697255217106e-07,00000000
663508837,D,23,0.3992874102780204,0.5814255103093973,-0.4158807266482659,0.5740706934438191,8.780697336530822e-07,00000000
663508838,D,23,0.3990547535192437,0.5817447880923036,-0.4160991249114401,0.5737506631491438,8.780697336530822e-07,00000000
663508839,D,23,0.3988220732763334,0.5820639202821899,-0.4163171864466807,0.5734305074785229,8.780697288791964e-07,00000000
663508840,D,23,0.3985890818361199,0.5823828933090167,-0.4165350941203777,0.573110307708744,8.780697237769118e-07,00000000
663508841,D,23,0.3983559204074751,0.5827016679146197,-0.4167529986141595,0.5727898960414827,8.780697237769118e-07,00000000
663508842,D,23,0.3981226799833299,0.5830201819177292,-0.416970879243701,0.5724692874161637,8.780697234820187e-07,00000000
663508843,D,23,0.3978895869829047,0.5833388173336016,-0.4171884318784692,0.5721481564141739,8.780697258299018e-07,00000000
663508844,D,23,0.3976561929017695,0.583657158281039,-0.417405994860182,0.5718269924167559,8.780697258299018e-07,00000000
663508845,D,23,0.3974226776017189,0.5839752192627169,-0.4176234653881604,0.5715057302618721,8.780697243108925e-07,00000000
663508846,D,23,0.3971890146034566,0.5842933136394459,-0.4178407560598558,0.5711841323279092,8.78069732646516e-07,00000000
663508847,D,23,0.3969548783446861,0.5846111226632122,-0.4180580080781887,0.5708626469050851,8.78069732646516e-07,00000000
663508848,D,23,0.3967207192217126,0.584928623923484,-0.4182751321694308,0.5705410499067677,8.780697275764568e-07,00000000
663508849,D,23,0.3964865565367028,0.5852460381930739,-0.4184918653609599,0.5702192946021852,8.780697275764568e-07,00000000
663508850,D,23,0.3962522420111272,0.5855635877030556,-0.4187082444106449,0.5698972287532171,8.780697267375349e-07,00000000
663508851,D,23,0.3960175296535253,0.5858809619508316,-0.4189245227501712,0.5695751564201555,8.780697269407241e-07,00000000
663508852,D,23,0.3957823677125565,0.5861979414953549,-0.4191410022544612,0.5692531166898291,8.780697269407241e-07,00000000
663508853,D,23,0.3955471987520111,0.5865146617926283,-0.4193572450099253,0.5689309854442229,8.780697257905319e-07,00000000
663508854,D,23,0.3953118846676787,0.5868312771559785,-0.4195732718832341,0.5686086839065884,8.780697244771809e-07,00000000
663508855,D,23,0.3950762537049982,0.5871479032739858,-0.4197892880919417,0.5682860609989069,8.780697244771809e-07,00000000
663508856,D,23,0.3948405874458167,0.5874642500346741,-0.4200053556957422,0.5679631738068905,8.780697254670771e-07,00000000
663508857,D,23,0.3946046338344134,0.587780387787025,-0.4202213871014668,0.5676401893657588,8.780697262213169e-07,00000000
663508858,D,23,0.3943685065042196,0.5880964922367672,-0.4204371714917994,0.567317002914748,8.780697265642623e-07,00000000
663508859,D,23,0.3941323195629552,0.5884122785093288,-0.4206527273100444,0.5669938166493855,8.780697265642623e-07,00000000
663508860,D,23,0.3938960473478176,0.5887278690727283,-0.4208682049512146,0.5666704105973798,8.780697290773767e-07,00000000
663508861,D,23,0.3936597724972389,0.5890434373055496,-0.4210835226938789,0.566346607207757,8.780697302026609e-07,00000000
663508862,D,23,0.3934234663294818,0.5893586009907508,-0.4212988992851423,0.5660226611153395,8.780697302026609e-07,00000000
663508863,D,23,0.3931871014926724,0.5896736222841814,-0.4215140892524483,0.5656985019447334,8.780697226371901e-07,00000000
663508864,D,23,0.3929506048423465,0.5899887828406114,-0.4217289495438826,0.5653739924931804,8.780697319748916e-07,00000000
663508865,D,23,0.3927138997440007,0.5903034120992572,-0.4219437907547725,0.565049654528141,8.780697319748916e-07,00000000
663508866,D,23,0.3924773391086425,0.5906178998802376,-0.4221582673439914,0.564725094044132,8.780697212408725e-07,00000000
663508867,D,23,0.3922406211695964,0.5909324379693899,-0.422372645825951,0.5644001213583204,8.780697291458664e-07,00000000
663508868,D,23,0.3920036885961868,0.5912468243384283,-0.4225869378122084,0.5640749781388203,8.780697291458664e-07,00000000
663508869,D,23,0.3917665258294041,0.5915609105376735,-0.4228011185802434,0.5637498490772894,8.780697244072272e-07,00000000
663508870,D,23,0.3915291966016794,0.59187476226525,-0.4230151756559185,0.5634246311760256,8.780697265870234e-07,00000000
663508871,D,23,0.3912918379142344,0.5921884340417686,-0.4232289293868182,0.5630993069416078,8.780697265870234e-07,00000000
663508872,D,23,0.391054435732928,0.5925019040056007,-0.4234427057551075,0.5627736642264092,8.780697245845564e-07,00000000
663508873,D,23,0.3908170115979928,0.5928152348608943,-0.4236562819749665,0.5624477890747688,8.780697245845564e-07,00000000
663508874,D,23,0.3905793435031466,0.5931282930035625,-0.4238698982195666,0.5621217964298002,8.780697229493407e-07,00000000
