,3679.5,4525.0,0.8129465399689705E+00,0.1205401472218712E+00,0.5318126480145787E+00,-0.2043607189668406E+00
,3679.5,4526.0,0.8132444011919527E+00,0.1204355715735575E+00,0.5313558326075598E+00,-0.2044255272790463E+00
,3679.5,4527.0,0.8135419284983285E+00,0.1203310831941549E+00,0.5308989427388575E+00,-0.2044902777508921E+00
,3679.5,4528.0,0.8138391404098616E+00,0.1202267168277673E+00,0.5304419209521171E+00,-0.2045550261898971E+00
,3679.5,4529.0,0.8141360555696294E+00,0.1201224713224011E+00,0.5299847267513008E+00,-0.2046198047055672E+00
,3679.5,4530.0,0.8144326756150266E+00,0.1200182348063328E+00,0.5295274245051160E+00,-0.2046845054121820E+00
,3679.5,4531.0,0.8147289968407975E+00,0.1199140310817276E+00,0.5290700102988164E+00,-0.2047491415315218E+00
,3679.5,4532.0,0.8150250119859848E+00,0.1198099076276133E+00,0.5286124635267841E+00,-0.2048137671470568E+00
,3679.5,4533.0,0.8153207901268236E+00,0.1197056405168057E+00,0.5281547881096915E+00,-0.2048782285957466E+00
,3679.5,4534.0,0.8156163453381251E+00,0.1196011763249382E+00,0.5276969928037493E+00,-0.2049424786844914E+00
,3679.5,4535.0,0.8159116249706151E+00,0.1194967037784891E+00,0.5272390637128312E+00,-0.2050066527950222E+00
,3679.5,4536.0,0.8162065638800389E+00,0.1193923169921321E+00,0.5267810816900091E+00,-0.2050707481949210E+00
,3679.5,4537.0,0.8165010998996429E+00,0.1192880650534911E+00,0.5263231340879536E+00,-0.2051347600872301E+00
,3679.5,4538.0,0.8167952873007529E+00,0.1191839184270994E+00,0.5258651266054830E+00,-0.2051987349014615E+00
,3679.5,4539.0,0.8170891600067750E+00,0.1190797713246816E+00,0.5254070532733043E+00,-0.2052626148417103E+00
,3679.5,4540.0,0.8173827613821603E+00,0.1189755306607069E+00,0.5249488872415973E+00,-0.2053263508085289E+00
,3679.5,4541.0,0.8176761765319492E+00,0.1188710038225803E+00,0.5244905882293250E+00,-0.2053898188052454E+00
,3679.5,4542.0,0.8179693814834184E+00,0.1187662156671009E+00,0.5240321815117308E+00,-0.2054530353721470E+00
,3679.5,4543.0,0.8182623373744345E+00,0.1186611995761798E+00,0.5235737050088689E+00,-0.2055160393705441E+00
,3679.5,4544.0,0.8185550678300617E+00,0.1185558538453081E+00,0.5231151593954352E+00,-0.2055787939893248E+00
,3679.5,4545.0,0.8188475675419111E+00,0.1184502855064718E+00,0.5226565049573094E+00,-0.2056413599052787E+00
,3679.5,4546.0,0.8191397752128899E+00,0.1183446350399142E+00,0.5221977915654901E+00,-0.2057037740422015E+00
,3679.5,4547.0,0.8194316568444800E+00,0.1182390228397567E+00,0.5217390205411717E+00,-0.2057660991418658E+00
,3679.5,4548.0,0.8197232424353180E+00,0.1181334504160047E+00,0.5212801374769357E+00,-0.2058283554018017E+00
,3679.5,4549.0,0.8200145579029274E+00,0.1180277807083587E+00,0.5208211673745369E+00,-0.2058904547868417E+00
,3679.5,4550.0,0.8203056163810700E+00,0.1179219292027286E+00,0.5203621398969001E+00,-0.2059523190027697E+00
,3679.5,4551.0,0.8205964172734552E+00,0.1178159498193088E+00,0.5199030238057446E+00,-0.2060139990104243E+00
,3679.5,4552.0,0.8208869922994716E+00,0.1177097839251878E+00,0.5194437932423904E+00,-0.2060754675637219E+00
,3679.5,4553.0,0.8211773186726843E+00,0.1176034172793970E+00,0.5189844938421075E+00,-0.2061367089043850E+00
,3679.5,4554.0,0.8214673520025941E+00,0.1174969752825009E+00,0.5185251191565131E+00,-0.2061978450715456E+00
,3679.5,4555.0,0.8217571647679492E+00,0.1173902899838445E+00,0.5180656371229689E+00,-0.2062587639677695E+00
,3679.5,4556.0,0.8220467254745012E+00,0.1172834661642811E+00,0.5176060431409814E+00,-0.2063195432669226E+00
,3679.5,4557.0,0.8223360066501350E+00,0.1171765840010800E+00,0.5171463472303306E+00,-0.2063802220165709E+00
,3679.5,4558.0,0.8226250052215773E+00,0.1170696642165674E+00,0.5166865496199270E+00,-0.2064407997227093E+00
,3679.5,4559.0,0.8229137343969788E+00,0.1169626768419301E+00,0.5162266399850297E+00,-0.2065012687724549E+00
,3679.5,4560.0,0.8232021997320682E+00,0.1168555366479819E+00,0.5157666445121724E+00,-0.2065615894052266E+00
,3679.5,4561.0,0.8234903394674500E+00,0.1167483833563723E+00,0.5153066086802445E+00,-0.2066218159380630E+00
,3679.5,4562.0,0.8237781680881020E+00,0.1166412037614422E+00,0.5148465004720293E+00,-0.2066819787877687E+00
,3679.5,4563.0,0.8240657337643604E+00,0.1165339094598774E+00,0.5143862801415228E+00,-0.2067420354807675E+00
,3679.5,4564.0,0.8243530627738297E+00,0.1164263952208598E+00,0.5139259658398534E+00,-0.2068018957622799E+00
,3679.5,4565.0,0.8246400847694988E+00,0.1163188752687255E+00,0.5134655787447081E+00,-0.2068616673554226E+00
,3679.5,4566.0,0.8249267397436112E+00,0.1162115299517808E+00,0.5130051270426079E+00,-0.2069214678481894E+00
,3679.5,4567.0,0.8252130834363569E+00,0.1161042896910785E+00,0.5125445519121589E+00,-0.2069812625569617E+00
,3679.5,4568.0,0.8254991765658390E+00,0.1159969641214928E+00,0.5120838322604040E+00,-0.2070409680276056E+00
,3679.5,4569.0,0.8257850103207235E+00,0.1158895347012310E+00,0.5116230024352915E+00,-0.2071005450952496E+00
,3679.5,4570.0,0.8260705569788960E+00,0.1157820865096489E+00,0.5111620697092948E+00,-0.2071600390741764E+00
,3679.5,4571.0,0.8263558218687421E+00,0.1156745099219612E+00,0.5107010838727476E+00,-0.2072193677369743E+00
,3679.5,4572.0,0.8266408054352096E+00,0.1155669007558087E+00,0.5102400140702528E+00,-0.2072785525387650E+00
,3679.5,4573.0,0.8269255748328870E+00,0.1154591641966475E+00,0.5097787803688374E+00,-0.2073375754925167E+00
,3679.5,4574.0,0.8272101429584362E+00,0.1153512680844797E+00,0.5093173534107245E+00,-0.2073964750042122E+00
,3679.5,4575.0,0.8274944787918230E+00,0.1152431798673418E+00,0.5088558005333691E+00,-0.2074552272634131E+00
,3679.5,4576.0,0.8277785356549654E+00,0.1151350663501072E+00,0.5083941323871205E+00,-0.2075138997356477E+00
,3679.5,4577.0,0.8280623117003005E+00,0.1150269542114445E+00,0.5079323421289292E+00,-0.2075725020724295E+00
,3679.5,4578.0,0.8283458777475021E+00,0.1149184992591566E+00,0.5074704794084296E+00,-0.2076308212414056E+00
,3679.5,4579.0,0.8286292176551767E+00,0.1148098178577706E+00,0.5070085077273091E+00,-0.2076889465465252E+00
,3679.5,4580.0,0.8289122841244747E+00,0.1147010810796582E+00,0.5065464322195116E+00,-0.2077469598331094E+00
,3679.5,4581.0,0.8291950706530513E+00,0.1145921821006633E+00,0.5060843315904981E+00,-0.2078047547059365E+00
,3679.5,4582.0,0.8294776259111177E+00,0.1144830568818732E+00,0.5056221385567846E+00,-0.2078623365552444E+00
,3679.5,4583.0,0.8297598916720783E+00,0.1143738898122276E+00,0.5051598533585859E+00,-0.2079198352671057E+00
,3679.5,4584.0,0.8300418614933818E+00,0.1142647193552432E+00,0.5046974723899980E+00,-0.2079772663687048E+00
,3679.5,4585.0,0.8303235582264958E+00,0.1141555837935361E+00,0.5042349451263746E+00,-0.2080346397915458E+00
,3679.5,4586.0,0.8306049367300505E+00,0.1140465985225790E+00,0.5037722933610478E+00,-0.2080920201162593E+00
,3679.5,4587.0,0.8308860245838470E+00,0.1139376570984101E+00,0.5033095177994201E+00,-0.2081493543522551E+00
,3679.5,4588.0,0.8311668213689474E+00,0.1138287847860272E+00,0.5028466115810606E+00,-0.2082066474467663E+00
,3679.5,4589.0,0.8314473621289982E+00,0.1137199013696767E+00,0.5023835548707150E+00,-0.2082638515191286E+00
,3679.5,4590.0,0.8317276422800874E+00,0.1136110501433437E+00,0.5019203479189277E+00,-0.2083209608368403E+00
,3679.5,4591.0,0.8320076714244532E+00,0.1135021474052952E+00,0.5014570188437095E+00,-0.2083779151482526E+00
,3679.5,4592.0,0.8322874476982036E+00,0.1133932088031111E+00,0.5009935615573612E+00,-0.2084347282450939E+00
,3679.5,4593.0,0.8325670184576487E+00,0.1132840585998729E+00,0.5005299705503211E+00,-0.2084913198792025E+00
,3679.5,4594.0,0.8328464062923522E+00,0.1131745712391632E+00,0.5000662580372778E+00,-0.2085476385291756E+00
,3679.5,4595.0,0.8331255882177775E+00,0.1130648305543972E+00,0.4996024187937062E+00,-0.2086037427302318E+00
,3679.5,4596.0,0.8334045443067275E+00,0.1129548695901867E+00,0.4991384707299082E+00,-0.2086596511078436E+00
,3679.5,4597.0,0.8336832115866600E+00,0.1128449808251017E+00,0.4986743859487526E+00,-0.2087155237356368E+00
,3679.5,4598.0,0.8339616123619996E+00,0.1127351184352823E+00,0.4982101497541440E+00,-0.2087713315961121E+00
,3679.5,4599.0,0.8342397405423557E+00,0.1126253185452001E+00,0.4977457466718728E+00,-0.2088271166187821E+00
,3679.5,4600.0,0.8345176141801918E+00,0.1125154554287312E+00,0.4972812064781310E+00,-0.2088828036116155E+00
,3679.5,4601.0,0.8347952258753359E+00,0.1124055761596993E+00,0.4968165150780007E+00,-0.2089384304093756E+00
,3679.5,4602.0,0.8350725556030492E+00,0.1122957435974326E+00,0.4963516660485225E+00,-0.2089940585815053E+00
,3679.5,4603.0,0.8353496111539613E+00,0.1121859006859661E+00,0.4958866662052306E+00,-0.2090496715617139E+00
,3679.5,4604.0,0.8356263823752137E+00,0.1120760456958007E+00,0.4954215393424149E+00,-0.2091052546091088E+00
,3679.5,4605.0,0.8359028603777214E+00,0.1119662374238291E+00,0.4949562792457827E+00,-0.2091608267333248E+00
,3679.5,4606.0,0.8361790597664087E+00,0.1118564246487607E+00,0.4944908764222552E+00,-0.2092163796948674E+00
,3679.5,4607.0,0.8364550053819558E+00,0.1117465418909096E+00,0.4940253138193614E+00,-0.2092718895722637E+00
,3679.5,4608.0,0.8367306887426570E+00,0.1116366188684577E+00,0.4935595981774084E+00,-0.2093273584690336E+00
,3679.5,4609.0,0.8370061092596761E+00,0.1115266173464839E+00,0.4930937466600203E+00,-0.2093827686487698E+00
,3679.5,4610.0,0.8372812791292727E+00,0.1114165473609617E+00,0.4926277402129529E+00,-0.2094381108470112E+00
,3679.5,4611.0,0.8375562016683267E+00,0.1113064014966242E+00,0.4921615846215228E+00,-0.2094933620904113E+00
,3679.5,4612.0,0.8378308877397536E+00,0.1111961542622839E+00,0.4916952767343562E+00,-0.2095484997707445E+00
,3679.5,4613.0,0.8381053318223771E+00,0.1110858479735113E+00,0.4912288122072729E+00,-0.2096035335914476E+00
,3679.5,4614.0,0.8383795259363490E+00,0.1109755589101519E+00,0.4907621694467404E+00,-0.2096585055068070E+00
,3679.5,4615.0,0.8386534693749125E+00,0.1108652292037911E+00,0.4902953732478973E+00,-0.2097133908577457E+00
,3679.5,4616.0,0.8389271584400129E+00,0.1107548674927542E+00,0.4898284127122191E+00,-0.2097682252487496E+00
,3679.5,4617.0,0.8392005734552453E+00,0.1106445448262952E+00,0.4893612962587569E+00,-0.2098230302240474E+00
,3679.5,4618.0,0.8394736966924687E+00,0.1105343682952966E+00,0.4888940106370662E+00,-0.2098778512439617E+00
,3679.5,4619.0,0.8397465477795423E+00,0.1104242259583283E+00,0.4884265663093170E+00,-0.2099326445165624E+00
,3679.5,4620.0,0.8400191385570687E+00,0.1103140887810132E+00,0.4879589523272912E+00,-0.2099874034492593E+00
,3679.5,4621.0,0.8402914591395465E+00,0.1102039929648111E+00,0.4874911651038097E+00,-0.2100421568755619E+00
,3679.5,4622.0,0.8405635060905057E+00,0.1100939377185900E+00,0.4870232181229048E+00,-0.2100968876720562E+00
,3679.5,4623.0,0.8408353445295131E+00,0.1099837020387690E+00,0.4865551058376276E+00,-0.2101514637496249E+00
,3679.5,4624.0,0.8411070228368488E+00,0.1098731172845333E+00,0.4860868231711883E+00,-0.2102057909876515E+00
,3679.5,4625.0,0.8413784723819427E+00,0.1097623978211909E+00,0.4856183867448527E+00,-0.2102599930384119E+00
,3679.5,4626.0,0.8416496567740380E+00,0.1096516704553902E+00,0.4851497898919814E+00,-0.2103141644432134E+00
,3679.5,4627.0,0.8419206005398027E+00,0.1095409573850803E+00,0.4846809752432500E+00,-0.2103683275100145E+00
,3679.5,4628.0,0.8421913162645910E+00,0.1094302280711954E+00,0.4842119370758617E+00,-0.2104224604992221E+00
,3679.5,4629.0,0.8424617557011120E+00,0.1093195670794596E+00,0.4837427234413272E+00,-0.2104766016770990E+00
,3679.5,4630.0,0.8427318853296979E+00,0.1092090725405971E+00,0.4832733420172153E+00,-0.2105308166078743E+00
,3679.5,4631.0,0.8430017427524248E+00,0.1090985968654528E+00,0.4828037923775241E+00,-0.2105850323750059E+00
,3679.5,4632.0,0.8432713310984663E+00,0.1089881356921747E+00,0.4823340732113161E+00,-0.2106392417294194E+00
,3679.5,4633.0,0.8435406749952720E+00,0.1088776562930467E+00,0.4818641548907520E+00,-0.2106934306042171E+00
,3679.5,4634.0,0.8438098234646438E+00,0.1087670541668985E+00,0.4813939979181002E+00,-0.2107475472845080E+00
,3679.5,4635.0,0.8440787774388347E+00,0.1086563704370724E+00,0.4809235758129919E+00,-0.2108016246466419E+00
,3679.5,4636.0,0.8443475496132071E+00,0.1085454838417279E+00,0.4804529253616286E+00,-0.2108555902089498E+00
,3679.5,4637.0,0.8446161829622607E+00,0.1084341997484831E+00,0.4799820631944134E+00,-0.2109093329584681E+00
,3679.5,4638.0,0.8448845685220666E+00,0.1083229355848345E+00,0.4795109881967201E+00,-0.2109630763639700E+00
,3679.5,4639.0,0.8451526619053933E+00,0.1082118477575837E+00,0.4790397145198584E+00,-0.2110168853113018E+00
,3679.5,4640.0,0.8454204886468160E+00,0.1081007823544041E+00,0.4785682709823812E+00,-0.2110706709331058E+00
,3679.5,4641.0,0.8456880368966617E+00,0.1079897886923375E+00,0.4780966511560901E+00,-0.2111244699917469E+00
,3679.5,4642.0,0.8459553405802163E+00,0.1078787750631346E+00,0.4776248549246328E+00,-0.2111781936256370E+00
,3679.5,4643.0,0.8462224100484240E+00,0.1077677728229555E+00,0.4771528531586763E+00,-0.2112318499523645E+00
,3679.5,4644.0,0.8464892691336741E+00,0.1076567055716802E+00,0.4766806281743520E+00,-0.2112854227194469E+00
,3679.5,4645.0,0.8467559267572046E+00,0.1075456052015776E+00,0.4762081298364052E+00,-0.2113389704808203E+00
,3679.5,4646.0,0.8470223515316571E+00,0.1074345788278207E+00,0.4757353760996957E+00,-0.2113925240421122E+00
,3679.5,4647.0,0.8472885329330694E+00,0.1073236290929667E+00,0.4752623801685356E+00,-0.2114460937669083E+00
,3679.5,4648.0,0.8475544476426348E+00,0.1072127820203791E+00,0.4747891761763758E+00,-0.2114996827386735E+00
,3679.5,4649.0,0.8478201002298705E+00,0.1071019690502542E+00,0.4743157958860506E+00,-0.2115532358476159E+00
,3679.5,4650.0,0.8480855127637285E+00,0.1069910867188602E+00,0.4738422452999502E+00,-0.2116067033517472E+00
,3679.5,4651.0,0.8483507189773041E+00,0.1068800700875772E+00,0.4733684838266770E+00,-0.2116600732797739E+00
,3679.5,4652.0,0.8486157503331051E+00,0.1067688422027783E+00,0.4728944800558841E+00,-0.2117133285724531E+00
,3679.5,4653.0,0.8488805882482199E+00,0.1066574649068974E+00,0.4724202421925852E+00,-0.2117664914798192E+00
,3679.5,4654.0,0.8491452251216016E+00,0.1065458928758535E+00,0.4719458135836538E+00,-0.2118195185239473E+00
,3679.5,4655.0,0.8494096245809102E+00,0.1064343442398552E+00,0.4714711521263892E+00,-0.2118725388681524E+00
,3679.5,4656.0,0.8496737110805166E+00,0.1063231675991134E+00,0.4709962271789468E+00,-0.2119257480460297E+00
,3679.5,4657.0,0.8499375422366798E+00,0.1062119889929379E+00,0.4705211260429780E+00,-0.2119789083721514E+00
,3679.5,4658.0,0.8502011862423797E+00,0.1061004908966607E+00,0.4700458801914844E+00,-0.2120318352726605E+00
,3679.5,4659.0,0.8504646721478301E+00,0.1059886746916588E+00,0.4695704274052994E+00,-0.2120845487002302E+00
,3679.5,4660.0,0.8507279866028102E+00,0.1058767482325689E+00,0.4690946874210931E+00,-0.2121371756890235E+00
,3679.5,4661.0,0.8509911556993823E+00,0.1057645833062951E+00,0.4686186624070066E+00,-0.2121896676229233E+00
,3679.5,4662.0,0.8512541521407601E+00,0.1056522024666214E+00,0.4681423986662326E+00,-0.2122420199435743E+00
,3679.5,4663.0,0.8515168860578638E+00,0.1055398836312818E+00,0.4676659250721689E+00,-0.2122943902025471E+00
,3679.5,4664.0,0.8517793395919030E+00,0.1054277946977563E+00,0.4671891855176682E+00,-0.2123468895756737E+00
,3679.5,4665.0,0.8520415540879861E+00,0.1053157047944029E+00,0.4667122207029943E+00,-0.2123993776266868E+00
,3679.5,4666.0,0.8523035437376520E+00,0.1052035936080124E+00,0.4662350183898012E+00,-0.2124518320320068E+00
,3679.5,4667.0,0.8525652669468143E+00,0.1050915943076926E+00,0.4657575993382531E+00,-0.2125043084853404E+00
,3679.5,4668.0,0.8528267446451796E+00,0.1049796982709353E+00,0.4652799222322618E+00,-0.2125568172225241E+00
,3679.5,4669.0,0.8530879877016193E+00,0.1048678328578250E+00,0.4648019976425320E+00,-0.2126093267385066E+00
,3679.5,4670.0,0.8533490225090000E+00,0.1047559265172615E+00,0.4643238116263180E+00,-0.2126617960086133E+00
,3679.5,4671.0,0.8536098640244210E+00,0.1046438834370082E+00,0.4638453914918798E+00,-0.2127141524647913E+00
,3679.5,4672.0,0.8538704870789027E+00,0.1045317386389779E+00,0.4633667715456363E+00,-0.2127664025789882E+00
,3679.5,4673.0,0.8541308984366778E+00,0.1044194802690929E+00,0.4628879374486520E+00,-0.2128185563104937E+00
,3679.5,4674.0,0.8543910833987868E+00,0.1043071681485075E+00,0.4624088837212958E+00,-0.2128706545254480E+00
,3679.5,4675.0,0.8546510574017641E+00,0.1041947089227360E+00,0.4619296146143833E+00,-0.2129226709761373E+00
,3679.5,4676.0,0.8549107918972152E+00,0.1040822028774787E+00,0.4614501306446736E+00,-0.2129746693523601E+00
,3679.5,4677.0,0.8551702593125590E+00,0.1039697209243658E+00,0.4609704539722362E+00,-0.2130266771571044E+00
,3679.5,4678.0,0.8554294532307870E+00,0.1038572297609807E+00,0.4604906144894235E+00,-0.2130786714581995E+00
,3679.5,4679.0,0.8556883642559555E+00,0.1037447948056822E+00,0.4600106036733913E+00,-0.2131306764041705E+00
,3679.5,4680.0,0.8559470469357808E+00,0.1036322194902898E+00,0.4595304096497038E+00,-0.2131825939815165E+00
,3679.5,4681.0,0.8562055429424323E+00,0.1035193705099181E+00,0.4590500187601282E+00,-0.2132343512834076E+00
,3679.5,4682.0,0.8564637971254524E+00,0.1034064680334609E+00,0.4585694381114607E+00,-0.2132860452842864E+00
,3679.5,4683.0,0.8567218236275356E+00,0.1032935143401210E+00,0.4580886308748019E+00,-0.2133376973772213E+00
,3679.5,4684.0,0.8569796697419279E+00,0.1031803801771199E+00,0.4576075591006817E+00,-0.2133892607219215E+00
,3679.5,4685.0,0.8572373155885119E+00,0.1030671044111688E+00,0.4571262416326060E+00,-0.2134407548419249E+00
,3679.5,4686.0,0.8574947425520536E+00,0.1029537276076996E+00,0.4566446884536954E+00,-0.2134922132737579E+00
,3679.5,4687.0,0.8577519357699552E+00,0.1028402299707394E+00,0.4561629400394720E+00,-0.2135436162216165E+00
,3679.5,4688.0,0.8580088840376154E+00,0.1027266733563640E+00,0.4556809943752432E+00,-0.2135949834021069E+00
,3679.5,4689.0,0.8582655694311339E+00,0.1026131232497662E+00,0.4551988608393149E+00,-0.2136463348915127E+00
,3679.5,4690.0,0.8585219881203023E+00,0.1024996226581728E+00,0.4547165366797075E+00,-0.2136976709703736E+00
,3679.5,4691.0,0.8587781622955760E+00,0.1023861259074118E+00,0.4542339964427643E+00,-0.2137489781455902E+00
,3679.5,4692.0,0.8590340862191298E+00,0.1022726385466819E+00,0.4537512530163457E+00,-0.2138002489978883E+00
,3679.5,4693.0,0.8592897471560048E+00,0.1021592394248616E+00,0.4532682970608456E+00,-0.2138515163723696E+00
,3679.5,4694.0,0.8595451543577328E+00,0.1020458583872815E+00,0.4527851282769157E+00,-0.2139027768006308E+00
,3679.5,4695.0,0.8598003364762324E+00,0.1019324202309896E+00,0.4523017262661077E+00,-0.2139539935623393E+00
,3679.5,4696.0,0.8600553062101626E+00,0.1018188816617869E+00,0.4518180863626901E+00,-0.2140051461044547E+00
,3679.5,4697.0,0.8603100497746009E+00,0.1017053300289826E+00,0.4513341978176404E+00,-0.2140562684105393E+00
,3679.5,4698.0,0.8605645184798320E+00,0.1015919062055367E+00,0.4508500875285066E+00,-0.2141074327229555E+00
,3679.5,4699.0,0.8608186948573134E+00,0.1014786600474421E+00,0.4503657617320856E+00,-0.2141586720874790E+00
,3679.5,4700.0,0.8610725943361156E+00,0.1013654519772909E+00,0.4498812609839209E+00,-0.2142099051549990E+00
,3679.5,4701.0,0.8613262029626706E+00,0.1012523651228602E+00,0.4493965832754653E+00,-0.2142611528295796E+00
,3679.5,4702.0,0.8615795256423421E+00,0.1011393977202180E+00,0.4489117271313336E+00,-0.2143123992924364E+00
,3679.5,4703.0,0.8618325790282446E+00,0.1010265140470699E+00,0.4484266804996199E+00,-0.2143636196044967E+00
,3679.5,4704.0,0.8620853304653757E+00,0.1009137723444547E+00,0.4479414635968754E+00,-0.2144148753186861E+00
,3679.5,4705.0,0.8623378297645785E+00,0.1008010266474895E+00,0.4474560228919269E+00,-0.2144661463446005E+00
,3679.5,4706.0,0.8625901298285170E+00,0.1006881440583174E+00,0.4469703158921254E+00,-0.2145173702744475E+00
,3679.5,4707.0,0.8628421814815516E+00,0.1005752786163938E+00,0.4464843843052549E+00,-0.2145685848186836E+00
,3679.5,4708.0,0.8630939681070480E+00,0.1004624303729525E+00,0.4459982660443705E+00,-0.2146197781004021E+00
,3679.5,4709.0,0.8633455399776621E+00,0.1003494769927564E+00,0.4455119181018524E+00,-0.2146708922783046E+00
,3679.5,4710.0,0.8635969680077451E+00,0.1002362657703299E+00,0.4450252637720508E+00,-0.2147218722630871E+00
,3679.5,4711.0,0.8638482306456514E+00,0.1001227500884660E+00,0.4445383896245394E+00,-0.2147726457061905E+00
,3679.5,4712.0,0.8640992606520725E+00,0.1000091798882343E+00,0.4440513141407662E+00,-0.2148233272273726E+00
,3679.5,4713.0,0.8643500454578639E+00,0.9989553884918763E-01,0.4435640708938668E+00,-0.2148739058373611E+00
,3679.5,4714.0,0.8646005514179582E+00,0.9978202096004833E-01,0.4430766232245246E+00,-0.2149245004172884E+00
,3679.5,4715.0,0.8648507989505463E+00,0.9966859492863002E-01,0.4425889328550083E+00,-0.2149751226360670E+00
