663517400,C,23,0.598773701676054,-0.3863281901601345,-0.5550135023330722,-0.4291626683408996,8.780573157329815e-07,00000000
663517401,C,23,0.59908168433718,-0.3860903536678003,-0.5546801540808279,-0.4293778069584824,8.780573157329815e-07,00000000
663517402,C,23,0.5993893128938352,-0.3858525512932656,-0.5543466995741702,-0.4295928267411453,8.780573095148413e-07,00000000
663517403,C,23,0.5996968448427791,-0.3856144727813813,-0.5540129522717321,-0.429807888845959,8.780573155818876e-07,00000000
663517404,C,23,0.6000042433234164,-0.3853763172130753,-0.5536790665832945,-0.4300226658980107,8.780573155818876e-07,00000000
663517405,C,23,0.6003115425809999,-0.3851380232994142,-0.5533450113980924,-0.4302372057574442,8.780573090222638e-07,00000000
663517406,C,23,0.6006187140436368,-0.3848993330639805,-0.5530109230229121,-0.4304516033608008,8.780573143483936e-07,00000000
663517407,C,23,0.6009257166838661,-0.3846606405315958,-0.5526767792317694,-0.4306655921006161,8.780573143483936e-07,00000000
663517408,C,23,0.6012326982358411,-0.3844217941485425,-0.5523424555692853,-0.4308792622261818,8.780573105215135e-07,00000000
663517409,C,23,0.6015395459286352,-0.3841826395844001,-0.552008104378566,-0.4310927123670489,8.780573076247522e-07,00000000
663517410,C,23,0.6018463642984937,-0.3839434814955673,-0.551673428570097,-0.4313059065792919,8.780573120097328e-07,00000000
663517411,C,23,0.602153178772369,-0.3837042465621659,-0.5513385492270966,-0.4315187188700398,8.780573120097328e-07,00000000
663517412,C,23,0.6024600228441549,-0.3834648232683437,-0.551003469951557,-0.4317311967891597,8.780573146238462e-07,00000000
663517413,C,23,0.6027665674057258,-0.3832250419208542,-0.5506685228501735,-0.4319435267120253,8.780573146238462e-07,00000000
663517414,C,23,0.6030727265919189,-0.3829849443143773,-0.5503337447576842,-0.4321557452605667,8.780573104742939e-07,00000000
663517415,C,23,0.6033789890339384,-0.382744817035391,-0.5499986740015809,-0.4323675050166656,8.780573126854997e-07,00000000
663517416,C,23,0.6036849783626063,-0.3825046310296478,-0.5496636104207639,-0.4325789750105246,8.780573126854997e-07,00000000
663517417,C,23,0.6039908026400893,-0.3822641852772306,-0.549328488472519,-0.4327902663548598,8.780573098303004e-07,00000000
663517418,C,23,0.6042966735855942,-0.3820232344274577,-0.5489931866016151,-0.4330014547616287,8.780573109060305e-07,00000000
663517419,C,23,0.6046024859112804,-0.3817821305845356,-0.5486578853955535,-0.4332121461783968,8.780573109060305e-07,00000000
663517420,C,23,0.6049083836530552,-0.3815412366322601,-0.5483223875468971,-0.4334220708325986,8.78057311859579e-07,00000000
663517421,C,23,0.6052141682576825,-0.3813001708906096,-0.5479866212721093,-0.4336319326364004,8.78057311859579e-07,00000000
663517422,C,23,0.6055199244758471,-0.3810586041700298,-0.5476507791330573,-0.4338416595086374,8.780573082950298e-07,00000000
663517423,C,23,0.6058255892898872,-0.3808165932796684,-0.5473150166982034,-0.4340510914713845,8.780573142546723e-07,00000000
663517424,C,23,0.6061310859451641,-0.3805746194003664,-0.5469790979390017,-0.4342602124078706,8.780573156104281e-07,00000000
663517425,C,23,0.6064364003050016,-0.3803327375111929,-0.5466429509234089,-0.4344690844569834,8.780573156104281e-07,00000000
663517426,C,23,0.606741471983138,-0.3800907981544244,-0.5463066217875819,-0.4346778649885369,8.780573127793669e-07,00000000
663517427,C,23,0.6070463782520752,-0.3798484676126798,-0.5459701699006411,-0.4348866630690359,8.780573147912174e-07,00000000
