663509299,29995,C,1,P,0.6970693351926909,-0.6965138646067386,-0.1194422196409297,0.1212284334751843,0,64,2,0,0,11000001,11000000
663509299,29995,C,2,P,-0.5546945271908059,0.423232597164631,-0.04838474724636987,0.7147356611012332,0,41,2,0,0,11000001,11000000
663509299,29995,C,3,P,0.2768668670386232,-0.4015646095856942,-0.1899444570741486,0.8520632045930399,0,32,3,0,0,11000001,11000000
663509299,529977,C,1,P,0.6972487656626032,-0.6963331926838339,-0.1193530799633249,0.1213222344222763,0,64,2,0,0,11000001,11000000
663509299,529977,C,2,P,-0.5547752258262539,0.4231600159367453,-0.04863035097919188,0.7146993334672179,0,39,2,0,0,11000001,11000000
663509299,529977,C,3,P,0.2769224050633894,-0.4014232138640768,-0.190111635995589,0.8520744978105823,0,33,3,0,0,11000001,11000000
663509300,29993,C,1,P,0.697441460959949,-0.6961392694376733,-0.1193306327609649,0.121349599939154,0,64,2,0,0,11000001,11000000
663509300,29993,C,2,P,-0.5549330659105751,0.4230765503419276,-0.04888655502556039,0.7146087241625899,0,38,1,0,0,11000001,11000000
663509300,29993,C,3,P,0.2770401577644609,-0.4012786004229631,-0.1903335371032202,0.8520547984754794,0,33,2,0,0,11000001,11000000
663509300,529974,C,1,P,0.6976386498887182,-0.6959391016736485,-0.1192534833958496,0.1214400513846055,0,58,2,0,0,11000001,11000000
663509300,529974,C,2,P,-0.555077464216174,0.4229895471183093,-0.04914815655191163,0.7145301317131449,0,41,2,0,0,11000001,11000000
663509300,529974,C,3,P,0.2771320006058393,-0.4011198732538894,-0.1905067267805587,0.8520609647622474,0,32,2,0,0,11000001,11000000
663509301,29989,C,1,P,0.6978279374767626,-0.6957472115046688,-0.1192794444782845,0.1214265234585448,0,65,2,0,0,11000001,11000000
663509301,29989,C,2,P,-0.5552394682437274,0.4229124312808068,-0.04940665025483049,0.7144320755532085,0,43,2,0,0,11000001,11000000
663509301,29989,C,3,P,0.2773677327850292,-0.4009298080114949,-0.1907686864004396,0.8520151036446949,0,31,2,0,0,11000001,11000000
663509301,529987,C,1,P,0.6980123188574827,-0.6955615472271017,-0.1192458446880909,0.1214634266499112,0,60,2,0,0,11000001,11000000
663509301,529987,C,2,P,-0.5552859482251309,0.422835243731466,-0.04961205763966126,0.714427403573512,0,39,1,0,0,11000001,11000000
663509301,529987,C,3,P,0.277398180048307,-0.4008017083166171,-0.1909153077730246,0.8520326194940211,0,32,2,0,0,11000001,11000000
663509302,29987,C,1,P,0.6982081550402119,-0.6953633720277257,-0.1191918265817669,0.1215255551788783,0,62,2,0,0,11000001,11000000
663509302,29987,C,2,P,-0.5554752460577235,0.4227600911219511,-0.04990452412746493,0.7143043427994252,0,42,2,0,0,11000001,11000000
663509302,29987,C,3,P,0.2776396454492677,-0.4006241586526447,-0.1911673245930967,0.8519809641530693,0,33,2,0,0,11000001,11000000
663509302,529986,C,1,P,0.6984030966876082,-0.6951656387409115,-0.1192017302660275,0.1215269316736438,0,65,2,0,0,11000001,11000000
663509302,529986,C,2,P,-0.5555452181854157,0.4226755959500269,-0.05010188721355568,0.7142861130913454,0,41,2,0,0,11000001,11000000
663509302,529986,C,3,P,0.2777196283633168,-0.4004936603364753,-0.1913519076051544,0.8519748132331239,0,35,2,0,0,11000001,11000000
663509303,29986,C,1,P,0.6985862920290293,-0.6949812308174981,-0.1191355989126339,0.1215935426581636,0,61,2,0,0,11000001,11000000
663509303,29986,C,2,P,-0.5556469488785711,0.4225993760448413,-0.05034337776022579,0.7142351003629703,0,41,2,0,0,11000001,11000000
663509303,29986,C,3,P,0.2777464118035851,-0.4003664458637048,-0.1915094492005904,0.8519904752848648,0,34,2,0,0,11000001,11000000
663509303,529983,C,1,P,0.6987812164469578,-0.6947854663466069,-0.1190777814758657,0.1216488702040279,0,64,2,0,0,11000001,11000000
663509303,529983,C,2,P,-0.5557051798225625,0.4225277256738692,-0.05054274458683627,0.7142181069856086,0,40,2,0,0,11000001,11000000
663509303,529983,C,3,P,0.2779187292973322,-0.4002010448370596,-0.1917434314246624,0.8519593644542525,0,34,3,0,0,11000001,11000000
663509304,29983,C,1,P,0.698963690944706,-0.6945991138216572,-0.1190428228860354,0.1216989506785057,0,65,2,0,0,11000001,11000000
663509304,29983,C,2,P,-0.5559124950216878,0.4224260014999719,-0.05081819348289129,0.7140973889534589,0,43,2,0,0,11000001,11000000
663509304,29983,C,3,P,0.2780327380816529,-0.4000419996213265,-0.191918965706583,0.8519573374306684,0,35,2,0,0,11000001,11000000
663509304,529982,C,1,P,0.6991593883603717,-0.6944008478183301,-0.1190280167197408,0.1217207538713051,0,64,2,0,0,11000001,11000000
663509304,529982,C,2,P,-0.5559487197445585,0.4223523115325608,-0.05101334840315697,0.7140988609087884,0,47,2,0,0,11000001,11000000
663509304,529982,C,3,P,0.2781790628279976,-0.3998835076112028,-0.1921658937801063,0.8519283174192366,0,31,2,0,0,11000001,11000000
663509305,29996,C,1,P,0.6993594462283327,-0.6941974488306319,-0.1190048351695308,0.1217543210652084,0,68,3,0,0,11000001,11000000
663509305,29996,C,2,P,-0.5560802141102217,0.422280055801915,-0.05126658711844745,0.7140210684654351,0,48,2,0,0,11000001,11000000
663509305,29996,C,3,P,0.2782795036393868,-0.3997279855887703,-0.1923397102375375,0.8519292752845048,0,33,2,0,0,11000001,11000000
663509305,529978,C,1,P,0.6995460688368291,-0.6940090138684047,-0.1189326516163844,0.1218269656230293,0,68,2,0,0,11000001,11000000
663509305,529978,C,2,P,-0.556122693595505,0.4222073069359659,-0.05146067846833269,0.7140170423579442,0,41,2,0,0,11000001,11000000
663509305,529978,C,3,P,0.278456275183348,-0.3995668793561791,-0.1925722358731023,0.851894562098173,0,33,2,0,0,11000001,11000000
663509306,29993,C,1,P,0.6997483949409211,-0.6938018560627945,-0.1189796121602364,0.1217990930010097,0,66,2,0,0,11000001,11000000
663509306,29993,C,2,P,-0.5563460713150785,0.4221260080631184,-0.05177915400168365,0.7138680554260193,0,45,2,0,0,11000001,11000000
663509306,29993,C,3,P,0.2785302757468378,-0.3994200642684986,-0.1927581832727321,0.8518971651447698,0,32,2,0,0,11000001,11000000
663509306,529974,C,1,P,0.6999330692225911,-0.6936147622050752,-0.1188764770326383,0.121904235594418,0,64,2,0,0,11000001,11000000
663509306,529974,C,2,P,-0.5564362466233868,0.4220386271881961,-0.05199998082872481,0.713833385080526,0,49,2,0,0,11000001,11000000
663509306,529974,C,3,P,0.2785411703583182,-0.3993024377616361,-0.1929061764834696,0.8519152458412376,0,32,2,0,0,11000001,11000000
663509307,29989,C,1,P,0.7001313310349666,-0.6934141017714082,-0.1189078118463298,0.1218767150123317,0,67,2,0,0,11000001,11000000
663509307,29989,C,2,P,-0.5565183468993098,0.4219704981478793,-0.05221589958579642,0.7137938970033531,0,46,2,0,0,11000001,11000000
663509307,29989,C,3,P,0.2787668600861837,-0.3991242762187319,-0.1931569858438236,0.8518680813377416,0,34,2,0,0,11000001,11000000
663509307,529989,C,1,P,0.7003123261268047,-0.6932289934934184,-0.1188880962130818,0.1219090975639199,0,67,2,0,0,11000001,11000000
663509307,529989,C,2,P,-0.5566493257779277,0.4218866842384187,-0.05246608589134794,0.7137229590941507,0,42,2,0,0,11000001,11000000
663509307,529989,C,3,P,0.2788943623376299,-0.398961148550492,-0.1933350644990186,0.8518623648797773,0,36,2,0,0,11000001,11000000
663509308,29989,C,1,P,0.7005157693523252,-0.6930215390615682,-0.1188914312792224,0.1219164866772285,0,66,2,0,0,11000001,11000000
663509308,29989,C,2,P,-0.5567351527411339,0.4218079232195876,-0.05268499046859443,0.7136864414703302,0,44,2,0,0,11000001,11000000
663509308,29989,C,3,P,0.2789590995011291,-0.3988338907712219,-0.1935317942857584,0.8518560863686391,0,34,2,0,0,11000001,11000000
663509308,529986,C,1,P,0.7007031179267688,-0.6928305620543729,-0.1188020839166832,0.1220123612140334,0,62,2,0,0,11000001,11000000
663509308,529986,C,2,P,-0.5568297853592852,0.4217224767016532,-0.05291219638961175,0.7136462996047098,0,42,2,0,0,11000001,11000000
663509308,529986,C,3,P,0.279028385709745,-0.3986997817174298,-0.1937086910926058,0.8518559652967044,0,34,2,0,0,11000001,11000000
663509309,29986,C,1,P,0.7008866443533652,-0.6926424637652566,-0.1188105417226466,0.1220179621879984,0,67,2,0,0,11000001,11000000
663509309,29986,C,2,P,-0.5568808954108695,0.4216455517852785,-0.05311857607521087,0.7136365412067707,0,45,2,0,0,11000001,11000000
663509309,29986,C,3,P,0.2791526809519047,-0.3985470327079639,-0.1938996364348335,0.8518432797519125,0,35,2,0,0,11000001,11000000
663509309,529984,C,1,P,0.7010799431477394,-0.6924455616838405,-0.1187252046351146,0.1221080755633553,0,65,2,0,0,11000001,11000000
663509309,529984,C,2,P,-0.5570911116798154,0.421571866008819,-0.05339456560402045,0.7134953918199742,0,48,2,0,0,11000001,11000000
663509309,529984,C,3,P,0.2792449661715061,-0.3983900377988792,-0.1941067253225732,0.8518393067298082,0,35,2,0,0,11000001,11000000
663509310,29984,C,1,P,0.7012780894761155,-0.6922430334827496,-0.1187775053826108,0.1220677157682525,0,62,2,0,0,11000001,11000000
663509310,29984,C,2,P,-0.5571803654444358,0.4214852832773434,-0.05363374833335022,0.713458910052073,0,44,2,0,0,11000001,11000000
663509310,29984,C,3,P,0.2794772282427822,-0.3982087223320754,-0.194349812621798,0.8517924872813263,0,33,2,0,0,11000001,11000000
663509310,529981,C,1,P,0.7014643046309856,-0.6920520886061834,-0.1187283641469499,0.1221282522012779,0,65,1,0,0,11000001,11000000
663509310,529981,C,2,P,-0.5573187404212818,0.4214051625275531,-0.05388592766921163,0.7133791534494094,0,45,2,0,0,11000001,11000000
663509310,529981,C,3,P,0.2797425955719647,-0.3980273109390464,-0.1946114062319071,0.8517304383804394,0,35,3,0,0,11000001,11000000
663509311,29995,C,1,P,0.7016669883629463,-0.6918442164761582,-0.1187346482460234,0.1221355798472966,0,61,2,0,0,11000001,11000000
663509311,29995,C,2,P,-0.5573706956481028,0.4213288322606424,-0.05407993194043637,0.7133689666430859,0,44,2,0,0,11000001,11000000
663509311,29995,C,3,P,0.2796667635626315,-0.3979140486097694,-0.1947184338222068,0.8517837999043483,0,35,2,0,0,11000001,11000000
663509311,529977,C,1,P,0.7018388998000508,-0.6916681145531285,-0.1186125704829144,0.1222637931635286,0,64,2,0,0,11000001,11000000
663509311,529977,C,2,P,-0.5574385885981468,0.42125199861388,-0.05429603882466827,0.7133448761220427,0,43,2,0,0,11000001,11000000
663509311,529977,C,3,P,0.279785489961455,-0.3977679497091491,-0.1949066233809353,0.851770007017015,0,35,2,0,0,11000001,11000000
663509312,29993,C,1,P,0.7020287345401078,-0.6914747114506259,-0.1186570127305242,0.1222247581747884,0,65,2,0,0,11000001,11000000
663509312,29993,C,2,P,-0.5576091230748244,0.4211679099642597,-0.054560786358677,0.7132410373802393,0,47,2,0,0,11000001,11000000
663509312,29993,C,3,P,0.2799051742255467,-0.3976128626143589,-0.1951372784551086,0.8517502839331865,0,35,3,0,0,11000001,11000000
663509312,529975,C,1,P,0.7022292529470822,-0.6912702279377891,-0.1185914452929495,0.1222931549703453,0,63,2,0,0,11000001,11000000
663509312,529975,C,2,P,-0.5577371645620413,0.4210861216813993,-0.05481458153920582,0.7131697511563939,0,45,2,0,0,11000001,11000000
663509312,529975,C,3,P,0.2800210572965492,-0.3974519514938473,-0.1953184449103005,0.8517457707439888,0,32,3,0,0,11000001,11000000
663509313,29990,C,1,P,0.702418981982027,-0.6910761212210814,-0.1185821185630238,0.1223096398455812,0,62,2,0,0,11000001,11000000
663509313,29990,C,2,P,-0.5577940958453795,0.4210055692635956,-0.05502562342561457,0.7131565305667829,0,45,2,0,0,11000001,11000000
663509313,29990,C,3,P,0.2800669938512302,-0.3973209381562939,-0.1954981678155014,0.8517505600703299,0,33,2,0,0,11000001,11000000
663509313,529989,C,1,P,0.7026054299675406,-0.6908840960103282,-0.118565742186868,0.1223394421679758,0,66,1,0,0,11000001,11000000
663509313,529989,C,2,P,-0.557852511656902,0.4209331542767895,-0.05520611932855246,0.7131396345126302,0,43,2,0,0,11000001,11000000
